,property_type,price_2,area_num,n_bedrooms_2,n_bathrooms_2,legal_docs,city/district,facing_direction,dimension_1,n_floors_2
2561,Nhà mặt tiền,850.0,40.0,2.0,2.0,Đang chờ sổ,long-an,Bắc,4.0,2.0
2562,Nhà mặt tiền,680.0,28.0,2.0,2.0,Hợp đồng mua bán,long-an,Đông Bắc,4.0,2.0
2563,Nhà mặt tiền,550.0,32.0,2.0,,Hợp đồng mua bán,long-an,Tây,4.0,2.0
2564,Nhà hẻm ngõ,1400.0,40.0,4.0,2.0,Giấy tờ hợp lệ,long-an,Bắc,3.5,2.0
2565,Nhà mặt tiền,420.0,20.0,2.0,1.0,Hợp đồng mua bán,long-an,,4.0,1.0
2566,Nhà hẻm ngõ,485.0,16.0,2.0,2.0,Giấy tờ hợp lệ,long-an,Đông,4.0,2.0
2567,Nhà mặt tiền,1100.0,100.0,8.0,7.0,Giấy tờ hợp lệ,long-an,,5.0,1.0
2568,Nhà hẻm ngõ,1170.0,56.0,11.0,2.0,Giấy tờ hợp lệ,long-an,,4.0,11.0
2569,Nhà hẻm ngõ,1500.0,100.0,1.0,,Giấy tờ hợp lệ,long-an,Tây Bắc,5.0,1.0
2570,Nhà mặt tiền,1350.0,44.0,3.0,2.0,Giấy tờ hợp lệ,long-an,Đông Nam,4.0,2.0
2571,Nhà hẻm ngõ,1380.0,105.0,2.0,1.0,Giấy tờ hợp lệ,long-an,,5.0,
2572,Nhà hẻm ngõ,1500.0,36.0,2.0,2.0,Giấy tờ hợp lệ,long-an,Nam,4.0,1.0
2573,Nhà hẻm ngõ,2150.0,122.0,3.0,3.0,Giấy tờ hợp lệ,long-an,,5.0,1.0
2574,Nhà mặt tiền,3980.0,90.0,5.0,6.0,Giấy tờ hợp lệ,long-an,Bắc,5.0,2.0
2575,Nhà mặt tiền,6200.0,60.0,4.0,4.0,Giấy tờ hợp lệ,long-an,,4.9,3.0
2576,Nhà mặt tiền,6350.0,1231.0,4.0,5.0,Sổ đỏ,long-an,Bắc,,2.0
2577,Nhà mặt tiền,3750.0,105.0,3.0,2.0,Giấy tờ hợp lệ,long-an,Tây,7.0,2.0
2578,Nhà hẻm ngõ,1950.0,136.0,2.0,1.0,Sổ hồng,long-an,Nam,4.2,1.0
2579,Nhà hẻm ngõ,5500.0,611.0,1.0,1.0,Giấy tờ hợp lệ,long-an,,15.0,1.0
2580,Nhà mặt tiền,2750.0,150.0,4.0,2.0,Giấy tờ hợp lệ,long-an,Tây,5.0,1.0
2581,Nhà hẻm ngõ,2000.0,65.0,4.0,2.0,Giấy tờ hợp lệ,long-an,,4.7,
2582,Nhà mặt tiền,3000.0,240.0,2.0,3.0,Giấy tờ hợp lệ,long-an,Tây Nam,10.0,1.0
2583,Nhà mặt tiền,2100.0,90.0,5.0,5.0,Sổ hồng,long-an,Nam,5.0,4.0
2584,Nhà mặt tiền,590.0,40.0,2.0,2.0,Sổ hồng,long-an,,4.0,
2585,Biệt thự,5800.0,150.0,3.0,4.0,Sổ hồng,long-an,Đông Nam,10.0,3.0
2586,Nhà mặt tiền,2580.0,125.0,,,Sổ hồng,long-an,,5.0,
2587,Nhà mặt tiền,3900.0,105.0,4.0,2.0,Sổ hồng,long-an,,6.0,3.0
2588,Nhà hẻm ngõ,630.0,40.0,2.0,,Giấy tờ hợp lệ,long-an,,4.0,
2589,Nhà mặt tiền,600.0,40.0,2.0,2.0,Giấy tờ hợp lệ,long-an,Đông Nam,4.0,2.0
2590,Nhà hẻm ngõ,1750.0,48.0,2.0,2.0,Giấy tờ hợp lệ,long-an,,4.0,1.0
2591,Nhà mặt tiền,450.0,90.0,6.0,,Đang chờ sổ,long-an,,7.5,
2592,Nhà hẻm ngõ,2000.0,68.0,3.0,2.0,Giấy tờ hợp lệ,long-an,Đông,4.0,1.0
2593,Nhà mặt tiền,2600.0,90.0,3.0,3.0,Giấy tờ hợp lệ,long-an,Tây Bắc,5.0,3.0
2594,Nhà mặt tiền,15900.0,891.0,,,Sổ hồng,long-an,,,
2595,Nhà mặt tiền,450.0,36.0,2.0,2.0,Sổ hồng,long-an,,4.0,1.0
2596,Nhà mặt tiền,1350.0,90.0,3.0,3.0,Giấy tờ hợp lệ,long-an,Nam,5.0,3.0
2597,Nhà mặt tiền,2500.0,90.0,4.0,4.0,Giấy tờ hợp lệ,long-an,Tây Bắc,5.0,33.0
2598,Nhà hẻm ngõ,1980.0,46.0,3.0,2.0,Giấy tờ hợp lệ,long-an,Bắc,4.0,2.0
2599,Nhà mặt tiền,450.0,36.0,2.0,2.0,Sổ hồng,long-an,,4.0,1.0
2600,Nhà mặt tiền,10500.0,1977.0,,,Sổ đỏ,long-an,,,
2601,Nhà hẻm ngõ,2580.0,125.0,3.0,2.0,Sổ hồng,long-an,Nam,5.0,1.0
2602,Nhà hẻm ngõ,1250.0,44.5,3.0,2.0,Giấy tờ hợp lệ,long-an,Đông Nam,4.0,3.0
2603,Nhà hẻm ngõ,870.0,63.0,3.0,2.0,Giấy tờ hợp lệ,long-an,,5.0,
2604,Nhà mặt tiền,880.0,30.0,2.0,2.0,Giấy tờ hợp lệ,long-an,Đông,5.0,2.0
2605,Nhà mặt tiền,2300.0,77.5,3.0,2.0,Giấy tờ hợp lệ,long-an,Tây Nam,5.8,2.0
2606,Nhà mặt tiền,6000.0,250.0,10.0,6.0,Giấy tờ hợp lệ,long-an,Đông Nam,10.0,2.0
2607,Nhà hẻm ngõ,2000.0,80.0,4.0,3.0,Giấy tờ hợp lệ,long-an,Đông,4.0,2.0
2608,Nhà hẻm ngõ,760.0,40.0,2.0,2.0,Giấy tờ hợp lệ,long-an,,4.0,1.0
2609,Nhà hẻm ngõ,2900.0,132.4,2.0,1.0,Giấy tờ hợp lệ,long-an,,5.0,1.0
2610,Nhà hẻm ngõ,1540.0,48.0,2.0,2.0,Giấy tờ hợp lệ,long-an,Nam,4.5,1.0
2611,Nhà hẻm ngõ,720.0,40.0,2.0,2.0,Giấy tờ hợp lệ,long-an,,4.0,1.0
2612,Nhà hẻm ngõ,890.0,60.0,2.0,2.0,Giấy tờ hợp lệ,long-an,Tây Nam,4.0,2.0
2613,Nhà hẻm ngõ,2000.0,80.0,3.0,2.0,Giấy tờ hợp lệ,long-an,,5.0,2.0
2614,Nhà mặt tiền,5300.0,192.0,5.0,,Giấy tờ hợp lệ,long-an,Đông Nam,6.0,2.0
2615,Nhà mặt tiền,2200.0,108.0,3.0,2.0,Giấy tờ hợp lệ,long-an,,4.0,2.0
2616,Nhà hẻm ngõ,1050.0,99.0,4.0,2.0,Giấy tờ hợp lệ,long-an,,5.0,1.0
2617,Nhà mặt tiền,2280.0,75.0,3.0,3.0,Giấy tờ hợp lệ,long-an,Nam,5.0,2.0
2618,Nhà hẻm ngõ,2580.0,125.0,3.0,2.0,Sổ hồng,long-an,Nam,5.0,1.0
2619,Nhà hẻm ngõ,2000.0,65.0,3.0,3.0,Sổ hồng,long-an,,4.7,2.0
2620,Nhà mặt tiền,2800.0,90.0,2.0,2.0,Sổ hồng,long-an,,5.0,2.0
2621,Nhà hẻm ngõ,510.0,28.0,2.0,2.0,Hợp đồng mua bán,long-an,Đông Nam,3.6,2.0
2622,Nhà mặt tiền,1950.0,75.0,4.0,,Đang chờ sổ,long-an,,5.0,
2623,Nhà mặt tiền,3250.0,100.0,3.0,2.0,Giấy tờ hợp lệ,long-an,Đông Nam,5.0,2.0
2624,Nhà mặt tiền,1270.0,48.0,2.0,2.0,Giấy tờ hợp lệ,long-an,Bắc,4.0,2.0
2625,Biệt thự,1840.0,125.0,3.0,2.0,Giấy tờ hợp lệ,long-an,,5.0,
2626,Nhà mặt tiền,2600.0,90.0,4.0,,Giấy tờ hợp lệ,long-an,Đông Nam,5.0,2.0
2627,Biệt thự,2200.0,160.0,4.0,3.0,Giấy tờ hợp lệ,long-an,,5.0,1.0
2628,Nhà hẻm ngõ,2450.0,144.0,4.0,3.0,Sổ hồng,long-an,,7.2,1.0
2629,Nhà mặt tiền,485.0,200.0,3.0,2.0,Hợp đồng mua bán,long-an,,4.0,1.0
2630,Nhà hẻm ngõ,995.0,40.0,2.0,2.0,Giấy tờ hợp lệ,long-an,,4.0,1.0
2631,Nhà hẻm ngõ,1050.0,90.0,3.0,2.0,Giấy tờ hợp lệ,long-an,,5.0,1.0
2632,Nhà hẻm ngõ,2800.0,94.6,2.0,1.0,Giấy tờ hợp lệ,long-an,Tây,5.0,2.0
2633,Nhà mặt tiền,2500.0,90.0,4.0,4.0,Giấy tờ hợp lệ,long-an,Tây Bắc,5.0,3.0
2634,Nhà mặt tiền,3250.0,116.7,4.0,3.0,Giấy tờ hợp lệ,long-an,Đông,5.0,2.0
2635,Biệt thự,4650.0,108.0,3.0,,Giấy tờ hợp lệ,long-an,,6.0,
2636,Nhà hẻm ngõ,550.0,25.6,2.0,2.0,Hợp đồng mua bán,long-an,,3.2,
2637,Nhà mặt tiền,1500.0,149.0,3.0,3.0,Giấy tờ hợp lệ,long-an,,,2.0
2638,Nhà hẻm ngõ,489.0,44.0,2.0,2.0,Giấy tờ hợp lệ,long-an,,4.0,
2639,Nhà hẻm ngõ,2500.0,100.0,3.0,,Giấy tờ hợp lệ,long-an,Đông Nam,5.0,2.0
2640,Nhà mặt tiền,2600.0,80.0,4.0,5.0,Giấy tờ hợp lệ,long-an,Đông Nam,5.0,2.0
2641,Nhà mặt tiền,2400.0,125.0,7.0,7.0,Giấy tờ hợp lệ,long-an,Tây Nam,5.0,2.0
2642,Nhà mặt tiền,1890.0,56.0,3.0,2.0,Giấy tờ hợp lệ,long-an,Nam,4.0,
2643,Mặt tiền,1690.0,90.0,2.0,2.0,Giấy tờ hợp lệ,long-an,Đông Bắc,5.0,1.0
2644,Nhà hẻm ngõ,2600.0,150.0,3.0,2.0,Giấy tờ hợp lệ,long-an,Bắc,5.0,2.0
2645,Mặt tiền,6400.0,120.0,3.0,3.0,Giấy tờ hợp lệ,long-an,,6.0,
2646,Mặt tiền,799.0,40.0,3.0,2.0,Giấy tờ hợp lệ,long-an,,4.0,
2647,Nhà mặt tiền,3300.0,80.0,3.0,3.0,Giấy tờ hợp lệ,long-an,Đông,5.0,4.0
2648,Mặt tiền,2800.0,90.0,2.0,2.0,Sổ hồng,long-an,,5.0,2.0
2649,Nhà mặt tiền,750.0,80.0,3.0,3.0,Giấy tờ hợp lệ,long-an,,5.0,3.0
2650,Nhà mặt tiền,2550.0,125.0,7.0,7.0,Giấy tờ hợp lệ,long-an,Đông Bắc,5.0,2.0
2651,Biệt thự,6500.0,136.0,4.0,4.0,Giấy tờ hợp lệ,long-an,,8.0,
2652,Mặt tiền,4600.0,125.0,1.0,1.0,Giấy tờ hợp lệ,long-an,Tây Nam,5.0,1.0
2653,Nhà mặt tiền,3990.0,90.0,3.0,3.0,Giấy tờ hợp lệ,long-an,,6.0,4.0
2654,Nhà hẻm ngõ,2380.0,90.0,3.0,3.0,Giấy tờ hợp lệ,long-an,Tây Bắc,5.0,1.0
2655,Nhà hẻm ngõ,780.0,33.0,2.0,,Hợp đồng mua bán,long-an,Bắc,3.3,2.0
2656,Nhà hẻm ngõ,1200.0,60.0,1.0,1.0,Giấy tờ hợp lệ,long-an,Đông Nam,4.0,
2657,Biệt thự,2700.0,90.0,4.0,3.0,Đang chờ sổ,long-an,,6.0,
2658,Nhà hẻm ngõ,870.0,89.0,1.0,1.0,Giấy tờ hợp lệ,long-an,Đông,4.2,
2659,Nhà hẻm ngõ,930.0,500.0,2.0,1.0,Giấy tờ hợp lệ,long-an,Nam,12.0,1.0
2660,Mặt tiền,4900.0,158.0,2.0,1.0,Giấy tờ hợp lệ,long-an,Tây,4.0,1.0
2661,Mặt tiền,2280.0,100.0,2.0,3.0,Giấy tờ hợp lệ,long-an,,4.5,2.0
2662,Mặt tiền,1650.0,50.0,2.0,2.0,Giấy tờ hợp lệ,long-an,Tây Nam,5.0,2.0
2663,Mặt tiền,2300.0,85.0,6.0,,Giấy tờ hợp lệ,long-an,,5.0,
2664,Biệt thự,3600.0,234.0,3.0,2.0,Giấy tờ hợp lệ,long-an,,12.0,1.0
2665,Nhà hẻm ngõ,1350.0,30.0,2.0,1.0,Giấy tờ hợp lệ,long-an,,3.0,2.0
2666,Nhà mặt tiền,3700.0,119.0,2.0,,Giấy tờ hợp lệ,long-an,,4.0,1.0
2667,Nhà hẻm ngõ,900.0,100.0,2.0,1.0,Giấy tờ hợp lệ,long-an,Tây Nam,5.0,
2668,Biệt thự,4500.0,700.0,3.0,3.0,Giấy tờ hợp lệ,long-an,,25.0,2.0
2669,Nhà hẻm ngõ,2050.0,129.0,4.0,2.0,Giấy tờ hợp lệ,long-an,Nam,7.0,
2670,Nhà mặt tiền,2300.0,90.0,4.0,4.0,Giấy tờ hợp lệ,long-an,,5.0,
2671,Nhà mặt tiền,2200.0,160.0,4.0,3.0,Giấy tờ hợp lệ,long-an,Đông Nam,5.0,
2672,Biệt thự,1800.0,80.0,5.0,5.0,Sổ hồng,long-an,,5.0,3.0
2673,Nhà mặt tiền,900.0,92.4,3.0,2.0,Giấy tờ hợp lệ,long-an,Tây Nam,4.4,1.0
2674,Nhà mặt tiền,2680.0,84.0,4.0,2.0,Giấy tờ hợp lệ,long-an,,4.0,1.0
2675,Biệt thự,14500.0,325.0,4.0,5.0,Giấy tờ hợp lệ,long-an,Đông Bắc,13.5,2.0
2676,Nhà hẻm ngõ,799.0,88.0,2.0,2.0,Giấy tờ hợp lệ,long-an,,4.0,
2677,Mặt tiền,2500.0,90.0,4.0,4.0,Giấy tờ hợp lệ,long-an,,5.0,2.0
2678,Nhà hẻm ngõ,1450.0,145.0,3.0,1.0,Giấy tờ hợp lệ,long-an,Tây,5.0,1.0
2679,Nhà mặt tiền,3200.0,100.0,4.0,2.0,Giấy tờ hợp lệ,long-an,,5.0,1.0
2680,Nhà hẻm ngõ,1120.0,103.5,3.0,3.0,Giấy tờ hợp lệ,long-an,,5.0,1.0
2681,Mặt tiền,1220.0,40.0,2.0,2.0,Giấy tờ hợp lệ,long-an,Đông Nam,4.0,
2682,Nhà mặt tiền,3550.0,100.0,4.0,2.0,Giấy tờ hợp lệ,long-an,,5.0,1.0
2683,Nhà mặt tiền,1990.0,125.0,3.0,2.0,Giấy tờ hợp lệ,long-an,Nam,5.0,
2684,Nhà hẻm ngõ,4500.0,3000.0,3.0,1.0,Giấy tờ hợp lệ,long-an,Nam,,
2685,Nhà hẻm ngõ,735.07,46.0,2.0,2.0,Giấy tờ hợp lệ,long-an,,4.0,1.0
2686,Nhà mặt tiền,6700.0,112.5,5.0,5.0,Đang chờ sổ,long-an,Bắc,6.0,5.0
2687,Mặt tiền,1050.0,38.5,2.0,2.0,Giấy tờ hợp lệ,long-an,Bắc,3.5,2.0
2688,Nhà hẻm ngõ,1500.0,71.5,2.0,1.0,Giấy tờ hợp lệ,long-an,Đông Bắc,4.0,1.0
2689,Nhà mặt tiền,845.0,60.0,2.0,2.0,Giấy tờ hợp lệ,long-an,,4.0,2.0
2690,Nhà hẻm ngõ,1120.0,65.0,3.0,3.0,Giấy tờ hợp lệ,long-an,,5.0,1.0
2691,Mặt tiền,1780.0,113.0,3.0,3.0,Giấy tờ hợp lệ,long-an,,4.5,1.0
2692,Nhà hẻm ngõ,1850.0,100.0,3.0,2.0,Giấy tờ hợp lệ,long-an,Tây,5.0,1.0
2693,Nhà mặt tiền,1450.0,60.0,2.0,2.0,Giấy tờ hợp lệ,long-an,Nam,5.0,2.0
2694,Nhà mặt tiền,5070.0,75.0,4.0,3.0,Đang chờ sổ,long-an,Nam,5.0,3.0
2695,Mặt tiền,4690.0,180.0,3.0,2.0,Giấy tờ hợp lệ,long-an,,6.0,1.0
2696,Mặt tiền,745.0,40.0,2.0,2.0,Giấy tờ hợp lệ,long-an,,5.0,1.0
2697,Mặt tiền,1990.0,113.0,3.0,3.0,Giấy tờ hợp lệ,long-an,,4.5,1.0
2698,Nhà hẻm ngõ,500.0,20.0,2.0,2.0,Giấy tờ hợp lệ,long-an,,4.0,1.0
2699,Mặt tiền,3700.0,119.0,2.0,2.0,Sổ hồng,long-an,,4.0,
2700,Mặt tiền,3500.0,100.0,4.0,4.0,Sổ hồng,long-an,,5.0,
2701,Mặt tiền,1750.0,92.0,3.0,3.0,Sổ hồng,long-an,,4.0,2.0
2702,Mặt tiền,1240.0,100.0,3.0,3.0,Giấy tờ hợp lệ,long-an,,4.5,2.0
2703,Mặt tiền,1350.0,135.8,1.0,1.0,Sổ hồng,long-an,,5.0,
2704,Mặt tiền,2200.0,100.0,3.0,3.0,Giấy tờ hợp lệ,long-an,,5.0,2.0
2705,Nhà hẻm ngõ,1300.0,54.0,2.0,1.0,Giấy tờ hợp lệ,long-an,,4.5,1.0
2706,Nhà hẻm ngõ,550.0,23.1,2.0,2.0,Hợp đồng mua bán,long-an,,4.2,2.0
2707,Mặt tiền,860.0,100.0,2.0,2.0,Giấy tờ hợp lệ,long-an,,4.0,
2708,Nhà hẻm ngõ,1530.0,91.0,3.0,2.0,Giấy tờ hợp lệ,long-an,,5.0,1.0
2709,Nhà hẻm ngõ,1990.0,56.0,3.0,2.0,Giấy tờ hợp lệ,long-an,,4.0,2.0
2710,Nhà hẻm ngõ,1050.0,75.0,2.0,1.0,Giấy tờ hợp lệ,long-an,,5.0,
2711,Mặt tiền,850.0,40.0,3.0,2.0,Giấy tờ hợp lệ,long-an,,4.0,1.0
2712,Mặt tiền,815.0,120.0,4.0,2.0,Giấy tờ hợp lệ,long-an,,5.0,1.0
2713,Mặt tiền,825.0,44.0,2.0,2.0,Giấy tờ hợp lệ,long-an,,4.0,2.0
2714,Mặt tiền,725.0,28.0,2.0,2.0,Giấy tờ hợp lệ,long-an,,4.0,2.0
2715,Biệt thự,10500.0,225.0,4.0,3.0,Đang chờ sổ,long-an,Nam,15.0,2.0
2716,Mặt tiền,700.0,85.0,3.0,1.0,Giấy tờ hợp lệ,long-an,,5.0,
2717,Mặt tiền,5200.0,90.0,3.0,3.0,Đang chờ sổ,long-an,,6.0,
2718,Biệt thự,6800.0,150.0,4.0,3.0,Đang chờ sổ,long-an,Bắc,10.0,2.0
2719,Nhà hẻm ngõ,2800.0,140.0,2.0,2.0,Giấy tờ hợp lệ,long-an,Tây Bắc,10.0,1.0
2720,Biệt thự,3900.0,90.0,4.0,4.0,Giấy tờ hợp lệ,long-an,Đông Nam,5.0,3.0
2721,Mặt tiền,8900.0,531.0,,,Sổ hồng,long-an,,10.0,
2722,Mặt tiền,2850.0,421.0,4.0,3.0,Giấy tờ hợp lệ,long-an,,10.0,
2723,Mặt tiền,870.0,100.0,4.0,2.0,Giấy tờ hợp lệ,long-an,,5.0,1.0
2724,Mặt tiền,1850.0,87.0,5.0,5.0,Giấy tờ hợp lệ,long-an,,4.0,2.0
2725,Nhà hẻm ngõ,435.0,20.0,2.0,2.0,Giấy tờ hợp lệ,long-an,,4.0,
2726,Nhà hẻm ngõ,280.0,24.0,2.0,1.0,Giấy tờ hợp lệ,long-an,,4.0,
2727,Biệt thự,5750.0,500.0,3.0,3.0,Giấy tờ hợp lệ,long-an,Bắc,10.7,2.0
2728,Mặt tiền,3000.0,100.0,3.0,2.0,Giấy tờ hợp lệ,long-an,,5.0,1.0
2729,Nhà hẻm ngõ,1750.0,80.0,3.0,2.0,Giấy tờ hợp lệ,long-an,,4.0,2.0
2730,Nhà hẻm ngõ,1170.0,52.0,3.0,2.0,Giấy tờ hợp lệ,long-an,,4.0,1.0
2731,Nhà hẻm ngõ,1400.0,95.0,1.0,1.0,Giấy tờ hợp lệ,long-an,,9.2,
2732,Mặt tiền,200.0,32.0,2.0,2.0,Giấy tờ hợp lệ,long-an,,4.0,
2733,Nhà hẻm ngõ,680.0,28.0,2.0,2.0,Giấy tờ hợp lệ,long-an,,4.0,
2734,Nhà hẻm ngõ,1400.0,120.0,2.0,1.0,Sổ hồng,long-an,,5.0,
2735,Nhà hẻm ngõ,1700.0,60.0,3.0,2.0,Sổ hồng,long-an,,,2.0
2736,Mặt tiền,180000.0,15191.0,,,Sổ đỏ,long-an,,80.0,
2737,Nhà hẻm ngõ,10200.0,151.0,6.0,5.0,Sổ hồng,lam-dong,Đông,15.0,1.0
2738,Biệt thự,27000.0,360.0,5.0,3.0,Giấy tờ hợp lệ,lam-dong,,,2.0
2739,Nhà hẻm ngõ,3100.0,308.0,2.0,1.0,Giấy tờ hợp lệ,lam-dong,Bắc,8.0,
2740,Nhà mặt tiền,9800.0,67.4,7.0,7.0,Giấy tờ hợp lệ,lam-dong,,,5.0
2741,Nhà hẻm ngõ,2500.0,334.0,2.0,1.0,Giấy tờ hợp lệ,lam-dong,Tây,10.0,1.0
2742,Nhà mặt tiền,2700.0,144.0,2.0,1.0,Giấy tờ hợp lệ,lam-dong,Đông,6.0,
2743,Biệt thự,22000.0,220.3,10.0,7.0,Giấy tờ hợp lệ,lam-dong,,,5.0
2744,Nhà mặt tiền,13800.0,58.1,5.0,5.0,Giấy tờ hợp lệ,lam-dong,,,5.0
2745,Biệt thự,18300.0,311.0,5.0,6.0,Giấy tờ hợp lệ,lam-dong,Đông Nam,10.0,2.0
2746,Nhà mặt tiền,15500.0,980.0,,,Sổ hồng,lam-dong,,14.0,
2747,Nhà mặt tiền,14000.0,228.0,3.0,2.0,Giấy tờ hợp lệ,lam-dong,,10.5,1.0
2748,Nhà mặt tiền,5500.0,1500.0,3.0,2.0,Giấy tờ hợp lệ,lam-dong,Tây,15.0,
2749,Nhà hẻm ngõ,4700.0,600.0,3.0,2.0,Giấy tờ hợp lệ,lam-dong,Đông,15.0,1.0
2750,Biệt thự,13500.0,276.0,11.0,7.0,Giấy tờ hợp lệ,lam-dong,,,4.0
2751,Biệt thự,69000.0,460.7,4.0,5.0,Sổ hồng,lam-dong,,17.0,2.0
2752,Nhà mặt tiền,20000.0,133.0,11.0,7.0,Giấy tờ hợp lệ,lam-dong,,,5.0
2753,Nhà mặt tiền,36000.0,179.0,5.0,6.0,Giấy tờ hợp lệ,lam-dong,,,5.0
2754,Nhà mặt tiền,27000.0,98.0,5.0,3.0,Giấy tờ hợp lệ,lam-dong,,,4.0
2755,Biệt thự,14000.0,294.3,4.0,4.0,Giấy tờ hợp lệ,lam-dong,,,3.0
2756,Nhà mặt tiền,12000.0,100.9,5.0,6.0,Sổ đỏ,lam-dong,,5.7,
2757,Nhà mặt tiền,7500.0,107.0,2.0,1.0,Sổ hồng,lam-dong,Đông Nam,5.0,1.0
2758,Nhà mặt tiền,14800.0,75.2,4.0,3.0,Giấy tờ hợp lệ,lam-dong,,,3.0
2759,Nhà mặt tiền,10000.0,66.6,7.0,7.0,Giấy tờ hợp lệ,lam-dong,Đông,,5.0
2760,Biệt thự,52000.0,756.5,10.0,7.0,Giấy tờ hợp lệ,lam-dong,Đông Bắc,,2.0
2761,Biệt thự,16800.0,1513.0,3.0,4.0,Giấy tờ hợp lệ,lam-dong,Tây Nam,29.0,1.0
2762,Biệt thự,16000.0,1687.0,11.0,7.0,Giấy tờ hợp lệ,lam-dong,Tây Nam,12.0,1.0
2763,Nhà mặt tiền,6500.0,300.0,5.0,2.0,Giấy tờ hợp lệ,lam-dong,Nam,15.0,2.0
2764,Biệt thự,12500.0,735.0,5.0,3.0,Giấy tờ hợp lệ,lam-dong,Tây,,3.0
2765,Nhà mặt tiền,3740.0,322.0,2.0,1.0,Giấy tờ hợp lệ,lam-dong,Nam,11.0,1.0
2766,Nhà hẻm ngõ,4150.0,94.0,2.0,1.0,Giấy tờ hợp lệ,lam-dong,Đông Nam,,
2767,Nhà mặt tiền,8600.0,62.0,7.0,,Giấy tờ hợp lệ,lam-dong,,,3.0
2768,Nhà mặt tiền,1650.0,429.0,3.0,2.0,Sổ hồng,lam-dong,Nam,11.0,
2769,Nhà hẻm ngõ,2200.0,80.0,2.0,2.0,Giấy tờ hợp lệ,lam-dong,,5.0,2.0
2770,Nhà hẻm ngõ,7800.0,500.0,3.0,2.0,Giấy tờ hợp lệ,lam-dong,Đông,12.5,1.0
2771,Nhà hẻm ngõ,3200.0,369.0,2.0,,Giấy tờ hợp lệ,lam-dong,Tây Bắc,13.7,
2772,Nhà hẻm ngõ,5500.0,245.0,3.0,2.0,Giấy tờ hợp lệ,lam-dong,Bắc,8.0,
2773,Nhà hẻm ngõ,2300.0,196.4,3.0,2.0,Giấy tờ hợp lệ,lam-dong,Đông,8.5,2.0
2774,Nhà mặt tiền,4500.0,137.0,2.0,1.0,Giấy tờ hợp lệ,lam-dong,Bắc,5.0,1.0
2775,Biệt thự,16800.0,165.6,9.0,7.0,Giấy tờ hợp lệ,lam-dong,Tây,8.8,3.0
2776,Nhà mặt tiền,6500.0,100.0,5.0,,Giấy tờ hợp lệ,lam-dong,Bắc,5.0,3.0
2777,Nhà mặt tiền,8200.0,156.5,2.0,1.0,Giấy tờ hợp lệ,lam-dong,Đông Nam,5.8,1.0
2778,Biệt thự,4700.0,194.0,4.0,4.0,Giấy tờ hợp lệ,lam-dong,Tây Nam,13.3,1.0
2779,Nhà mặt tiền,2800.0,72.0,2.0,1.0,Giấy tờ hợp lệ,lam-dong,Nam,5.4,1.0
2780,Nhà hẻm ngõ,9500.0,13800.0,2.0,1.0,Giấy tờ hợp lệ,lam-dong,,,
2781,Nhà mặt tiền,4900.0,217.5,4.0,1.0,Giấy tờ hợp lệ,lam-dong,Đông Nam,7.5,1.0
2782,Nhà hẻm ngõ,5500.0,57.0,5.0,2.0,Giấy tờ hợp lệ,lam-dong,Tây Nam,3.5,2.0
2783,Nhà hẻm ngõ,5800.0,75.0,3.0,3.0,Giấy tờ hợp lệ,lam-dong,Đông Nam,6.0,2.0
2784,Nhà hẻm ngõ,5900.0,66.0,5.0,4.0,Giấy tờ hợp lệ,lam-dong,Tây Nam,4.5,3.0
2785,Nhà hẻm ngõ,5800.0,82.0,1.0,1.0,Giấy tờ hợp lệ,lam-dong,Đông Bắc,3.9,
2786,Nhà hẻm ngõ,5400.0,60.0,2.0,2.0,Giấy tờ hợp lệ,lam-dong,Đông,,
2787,Nhà hẻm ngõ,6500.0,511.0,3.0,1.0,Giấy tờ hợp lệ,lam-dong,Nam,13.0,
2788,Nhà hẻm ngõ,5900.0,58.0,5.0,3.0,Giấy tờ hợp lệ,lam-dong,Đông Nam,6.5,2.0
2789,Nhà hẻm ngõ,5100.0,65.0,2.0,1.0,Giấy tờ hợp lệ,lam-dong,Đông Bắc,6.0,
2790,Nhà hẻm ngõ,5600.0,111.0,2.0,,Giấy tờ hợp lệ,lam-dong,Đông Nam,4.6,2.0
2791,Nhà mặt tiền,2650.0,141.0,2.0,2.0,Giấy tờ hợp lệ,lam-dong,,6.0,
2792,Nhà mặt tiền,5900.0,50.0,2.0,2.0,Giấy tờ hợp lệ,lam-dong,,4.0,1.0
2793,Nhà hẻm ngõ,5500.0,73.0,3.0,2.0,Giấy tờ hợp lệ,lam-dong,Đông Nam,6.2,
2794,Nhà hẻm ngõ,5900.0,73.0,3.0,,Giấy tờ hợp lệ,lam-dong,Tây Nam,4.0,1.0
2795,Nhà hẻm ngõ,5700.0,46.0,3.0,4.0,Giấy tờ hợp lệ,lam-dong,Đông Bắc,6.8,3.0
2796,Nhà hẻm ngõ,5000.0,65.0,2.0,2.0,Giấy tờ hợp lệ,lam-dong,Tây Nam,6.5,1.0
2797,Nhà hẻm ngõ,5990.0,71.0,6.0,4.0,Giấy tờ hợp lệ,lam-dong,Bắc,5.3,2.0
2798,Nhà mặt tiền,5800.0,75.0,3.0,3.0,Giấy tờ hợp lệ,lam-dong,Đông Nam,6.0,2.0
2799,Nhà mặt tiền,5600.0,113.0,3.0,1.0,Giấy tờ hợp lệ,lam-dong,Đông Bắc,5.0,
