,property_type,price,area,area_unit,n_bedrooms,n_bathrooms,n_floors,address,city_province,district,legal_docs,facing_direction,front_width,price_unit,front_width_unit,front_road_width,front_road_width_unit,balcony_direction,interior
16169,"Nhà biệt thự, liền kề",16.63,184.0,m²,,,,"Vinhomes Royal Island, Thủy Hà, Thủy Nguyên, Hải Phòng",Hải Phòng,Thủy Nguyên,Sổ đỏ/ Sổ hồng,Tây - Nam,7.0,tỷ,m,,,,Không nội thất
16170,"Nhà biệt thự, liền kề",21.1,131.0,m²,6.0,6.0,,"Dự án Blanca City, Đường 3/2, Phường 10, Vũng Tàu, Bà Rịa Vũng Tàu",Bà Rịa Vũng Tàu,Vũng Tàu,Hợp đồng mua bán,Đông - Bắc,,tỷ,,60.0,m,Đông,Không nội thất
16171,"Nhà biệt thự, liền kề",27.7,200.0,m²,4.0,5.0,,"Zeitgeist City, Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, Hồ Chí Minh",Hồ Chí Minh,Nhà Bè,Hợp đồng mua bán,,15.0,tỷ,m,,,,Không nội thất
16172,"Nhà biệt thự, liền kề",17.4,212.0,m²,4.0,5.0,,"Đường Lê Văn Lương, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh",Hồ Chí Minh,Nhà Bè,Sổ đỏ/ Sổ hồng,,10.5,tỷ,m,12.0,m,,Đầy đủ
16173,"Nhà biệt thự, liền kề",35.0,150.0,m²,,,,"Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội",Hà Nội,Gia Lâm,Sổ đỏ/ Sổ hồng,Tây - Bắc,,tỷ,,,,,
16174,"Nhà biệt thự, liền kề",6.8,56.5,m²,4.0,,,"Dự án Senturia Nam Sài Gòn, Đường Nguyễn Văn Linh, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh",Hồ Chí Minh,Bình Chánh,Sổ đỏ/ Sổ hồng,,,tỷ,,,,,
16175,"Nhà biệt thự, liền kề",29.45,100.0,m²,8.0,8.0,,"Dự án CityLand Park Hills, Đường Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh",Hồ Chí Minh,Gò Vấp,Sổ đỏ/ Sổ hồng,,5.0,tỷ,m,30.0,m,,Đầy đủ
16176,"Nhà biệt thự, liền kề",17.9,104.0,m²,,,,"Vinhomes Wonder City, Tân Hội, Đan Phượng, Hà Nội",Hà Nội,Đan Phượng,Sổ đỏ/ Sổ hồng,Tây - Bắc,8.0,tỷ,m,20.0,m,Tây - Bắc,Không nội thất
16177,"Nhà biệt thự, liền kề",,160.0,m²,4.0,3.0,,"Dự án Sonasea Vân Đồn Harbor City, Xã Hạ Long, Vân Đồn, Quảng Ninh",Quảng Ninh,Vân Đồn,Hợp đồng mua bán,Tây - Bắc,10.0,,m,20.5,m,Đông - Nam,Không nội thất
16178,"Nhà biệt thự, liền kề",12.5,100.0,m²,3.0,4.0,,"Dự án KĐT Lê Hồng Phong II, Đường Số 13, Phường Phước Hải, Nha Trang, Khánh Hòa",Khánh Hòa,Nha Trang,Hợp đồng mua bán,Bắc,5.0,tỷ,m,20.0,m,,Đầy đủ
16179,"Nhà biệt thự, liền kề",,189.0,m²,5.0,4.0,,"Dự án An Vượng Villa, Đường Ngô Thì Nhậm, Phường Dương Nội, Hà Đông, Hà Nội",Hà Nội,Hà Đông,,Tây - Bắc,9.0,,m,15.5,m,Tây - Bắc,
16180,"Nhà biệt thự, liền kề",380.0,134.0,m²,,,,"Dự án C37 Bộ Công An - Bắc Hà Tower, Đường Tố Hữu, Phường Trung Văn, Nam Từ Liêm, Hà Nội",Hà Nội,Nam Từ Liêm,Hợp đồng mua bán,Đông - Nam,12.3,triệu/m²,m,9.0,m,Đông - Nam,
16181,"Nhà biệt thự, liền kề",25.5,500.0,m²,5.0,6.0,,"Flamingo Đại Lải Resort, Ngọc Thanh, Phúc Yên, Vĩnh Phúc",Vĩnh Phúc,Phúc Yên,Sổ đỏ/ Sổ hồng,Đông - Nam,15.0,tỷ,m,,,,Đầy đủ
16182,"Nhà biệt thự, liền kề",13.7,85.0,m²,,,,"Vinhomes Ocean Park 3, Đường Phố Biển, Xã Nghĩa Trụ, Văn Giang, Hưng Yên",Hưng Yên,Văn Giang,,Đông - Nam,5.0,tỷ,m,,,,
16183,"Nhà biệt thự, liền kề",,180.0,m²,,,,"Dự án An Quý Villa - KĐT Dương Nội, Phường Dương Nội, Hà Đông, Hà Nội",Hà Nội,Hà Đông,Hợp đồng mua bán,Tây - Bắc,,,,,,Tây - Bắc,Không nội thất
16184,"Nhà biệt thự, liền kề",36.5,180.0,m²,,,,"An Quý Villa - KĐT Dương Nội, Dương Nội, Hà Đông, Hà Nội",Hà Nội,Hà Đông,Sổ đỏ/ Sổ hồng,,9.0,tỷ,m,12.0,m,Đông - Nam,Không nội thất
16185,Nhà mặt phố,80.0,150.0,m²,,,,"Đường Nguyễn Thái Học, Phường Giảng Võ, Ba Đình, Hà Nội",Hà Nội,Ba Đình,Sổ đỏ/ Sổ hồng,,,tỷ,,,,,Đầy đủ
16186,Nhà mặt phố,22.0,65.0,m²,5.0,5.0,,"Đường Mậu Lương, Phường Kiến Hưng, Hà Đông, Hà Nội",Hà Nội,Hà Đông,Sổ đỏ/ Sổ hồng,,,tỷ,,20.0,m,,Không nội thất
16187,Nhà mặt phố,9.8,72.0,m²,3.0,2.0,,"9, Phú Nhuận, Hồ Chí Minh",Hồ Chí Minh,Phú Nhuận,Sổ đỏ/ Sổ hồng,,,tỷ,,,,,Cơ bản
16188,Nhà mặt phố,15.8,50.0,m²,5.0,5.0,,"Đường Giếng Sen, Phường Dương Nội, Hà Đông, Hà Nội",Hà Nội,Hà Đông,Sổ đỏ/ Sổ hồng,,4.0,tỷ,m,15.0,m,,Đầy đủ
16189,Nhà mặt phố,11.0,104.0,m²,5.0,5.0,,"Đường Lý Thái Tổ, Phường Hòa Phú, Thủ Dầu Một, Bình Dương",Bình Dương,Thủ Dầu Một,Sổ đỏ/ Sổ hồng,,,tỷ,,,,,
16190,Nhà mặt phố,8.2,60.0,m²,5.0,4.0,,"Đường Cao Xuân Dục, Phường Thuận Phước, Hải Châu, Đà Nẵng",Đà Nẵng,Hải Châu,Sổ đỏ/ Sổ hồng,Bắc,4.0,tỷ,m,5.5,m,,Đầy đủ
16191,Nhà mặt phố,8.1,100.0,m²,3.0,3.0,,"Khu đô thị mới Phù Khê, Đường Nguyễn Văn Cừ, Phường Phù Khê, Thành phố Từ Sơn, Bắc Ninh",Bắc Ninh,Từ Sơn,Sổ đỏ/ Sổ hồng,Đông,5.0,tỷ,m,10.0,m,Đông,Cơ bản
16192,Nhà mặt phố,91.0,600.0,m²,,,,"Đường Giang Văn Minh, Phường An Phú, Quận 2, Hồ Chí Minh",Hồ Chí Minh,Quận 2,Sổ đỏ/ Sổ hồng,,,tỷ,,,,,
16193,Nhà mặt phố,17.0,95.0,m²,3.0,3.0,,"Đường Tân Kỳ Tân Quý, Phường Bình Hưng Hòa, Bình Tân, Hồ Chí Minh",Hồ Chí Minh,Bình Tân,Sổ đỏ/ Sổ hồng,,4.3,tỷ,m,30.0,m,,Đầy đủ
16194,Nhà mặt phố,12.8,67.7,m²,11.0,11.0,,"Đường Số 8, Phường 11, Gò Vấp, Hồ Chí Minh",Hồ Chí Minh,Gò Vấp,Sổ đỏ/ Sổ hồng,,,tỷ,,,,,
16195,Nhà mặt phố,12.5,125.0,m²,3.0,3.0,,"Đường Ngô Quyền, Phường An Hải Bắc, Sơn Trà, Đà Nẵng",Đà Nẵng,Sơn Trà,Sổ đỏ/ Sổ hồng,,5.0,tỷ,m,30.0,m,,Đầy đủ
16196,Nhà mặt phố,39.0,536.0,m²,3.0,,,"Đường Ngô Quyền, Phường Thọ Quang, Sơn Trà, Đà Nẵng",Đà Nẵng,Sơn Trà,Sổ đỏ/ Sổ hồng,,15.0,tỷ,m,,,,Đầy đủ
16197,Nhà mặt phố,38.0,158.72,m²,,,,"Đường Tân Cảng, Phường 25, Bình Thạnh, Hồ Chí Minh",Hồ Chí Minh,Bình Thạnh,Sổ đỏ/ Sổ hồng,,8.65,tỷ,m,,,,
16198,Nhà mặt phố,12.5,47.8,m²,2.0,2.0,,"Đường Hồ Hảo Hớn, Phường Cô Giang, Quận 1, Hồ Chí Minh",Hồ Chí Minh,Quận 1,Sổ đỏ/ Sổ hồng,,,tỷ,,,,,Cơ bản
16199,Nhà mặt phố,25.99,200.0,m²,6.0,3.0,,"Đường Bình Lợi, Phường 13, Bình Thạnh, Hồ Chí Minh",Hồ Chí Minh,Bình Thạnh,Sổ đỏ/ Sổ hồng,,8.5,tỷ,m,24.0,m,,Cơ bản
16200,Nhà mặt phố,84.0,130.0,m²,3.0,3.0,,"Đường Trịnh Công Sơn, Phường Nhật Tân, Tây Hồ, Hà Nội",Hà Nội,Tây Hồ,Sổ đỏ/ Sổ hồng,Đông,6.0,tỷ,m,10.0,m,Đông,
16201,Nhà mặt phố,7.7,80.0,m²,4.0,4.0,,"Đường Trần Văn Giàu, Phường Tân Tạo A, Bình Tân, Hồ Chí Minh",Hồ Chí Minh,Bình Tân,Sổ đỏ/ Sổ hồng,Bắc,5.0,tỷ,m,10.0,m,Bắc,Đầy đủ
16202,Nhà mặt phố,14.2,168.0,m²,24.0,24.0,,"Đường Tăng Nhơn Phú, Phường Tăng Nhơn Phú B, Quận 9, Hồ Chí Minh",Hồ Chí Minh,Quận 9,Sổ đỏ/ Sổ hồng,,,tỷ,,6.0,m,,
16203,Nhà mặt phố,55.0,60.0,m²,,,,"Đường Trường Chinh, Phường Khương Thượng, Đống Đa, Hà Nội",Hà Nội,Đống Đa,Sổ đỏ/ Sổ hồng,,8.0,tỷ,m,,,,
16204,Nhà mặt phố,39.8,175.0,m²,12.0,10.0,,"Đường Vương Thừa Vũ, Phường Mân Thái, Sơn Trà, Đà Nẵng",Đà Nẵng,Sơn Trà,Sổ đỏ/ Sổ hồng,Đông - Nam,9.7,tỷ,m,10.5,m,Đông - Nam,Đầy đủ
16205,"Shophouse, nhà phố thương mại",41.5,180.0,m²,7.0,6.0,,"Dự án Aqua Bay Sky Residences, Xã Xuân Quan, Văn Giang, Hưng Yên",Hưng Yên,Văn Giang,Sổ đỏ/ Sổ hồng,Nam,7.5,tỷ,m,18.0,m,Nam,
16206,"Shophouse, nhà phố thương mại",36.5,165.0,m²,6.0,7.0,,"Dự án Haven Park Residences, Xã Xuân Quan, Văn Giang, Hưng Yên",Hưng Yên,Văn Giang,Đang chờ sổ,Đông - Bắc,7.0,tỷ,m,40.0,m,Đông - Bắc,Thô
16207,"Shophouse, nhà phố thương mại",17.2,90.0,m²,,,,"Vinhomes Global Gate, Đường Trường Sa, Xã Đông Anh, Hà Nội",Hà Nội,Đông Anh,Hợp đồng mua bán,Đông - Nam,6.0,tỷ,m,25.0,m,Đông - Nam,Cơ bản
16208,"Shophouse, nhà phố thương mại",7.0,130.0,m²,,,,"Sky Center, 5B, Đường Phổ Quang, Phường 2, Tân Bình, Hồ Chí Minh",Hồ Chí Minh,Tân Bình,Hợp đồng mua bán.,,,tỷ,,,,,Cơ bản.
16209,"Shophouse, nhà phố thương mại",17.85,87.8,m²,,,,"Dự án Vinhomes Royal Island, Phường Thủy Hà, Thủy Nguyên, Hải Phòng",Hải Phòng,Thủy Nguyên,Sổ đỏ/ Sổ hồng,Đông - Bắc,,tỷ,,,,,Không nội thất
16210,"Shophouse, nhà phố thương mại",16.11,80.0,m²,,,,"Vinhomes Global Gate, Đường Trường Sa, Xã Đông Anh, Hà Nội",Hà Nội,Đông Anh,Hợp đồng mua bán,Tây - Nam,5.0,tỷ,m,11.0,m,Tây - Nam,Không nội thất
16211,"Shophouse, nhà phố thương mại",13.4,165.5,m²,,,,"Dự án KĐT Từ Sơn Garden City, Đường Tỉnh Lộ 277, Phường Đồng Kỵ, Từ Sơn, Bắc Ninh",Bắc Ninh,Từ Sơn,Hợp đồng mua bán,Đông - Nam,6.0,tỷ,m,44.5,m,Đông - Nam,Không nội thất
16212,"Shophouse, nhà phố thương mại",15.5,100.0,m²,6.0,3.0,,"Dự án Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên",Hưng Yên,Văn Giang,Hợp đồng mua bán,Đông - Bắc,5.0,tỷ,m,20.0,m,Đông - Bắc,Không nội thất
16213,"Shophouse, nhà phố thương mại",15.0,100.0,m²,6.0,3.0,,"Dự án Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên",Hưng Yên,Văn Giang,Hợp đồng mua bán,Đông - Bắc,5.0,tỷ,m,20.0,m,Đông - Bắc,Không nội thất
16214,"Shophouse, nhà phố thương mại",16.53,80.0,m²,,,,"Dự án Vinhomes Ocean Park 2, Xã Long Hưng, Văn Giang, Hưng Yên",Hưng Yên,Văn Giang,Hợp đồng mua bán,Đông - Nam,5.0,tỷ,m,30.0,m,Đông - Nam,Không nội thất
16215,"Shophouse, nhà phố thương mại",37.42,154.9,m²,5.0,5.0,,"Dự án Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên",Hưng Yên,Văn Giang,Hợp đồng mua bán,Tây - Bắc,20.0,tỷ,m,51.0,m,Tây - Bắc,Không nội thất
16216,"Shophouse, nhà phố thương mại",,195.0,m²,5.0,4.0,,"Dự án Nam An Khánh, Đường Láng Hòa Lạc, Xã An Khánh, Hoài Đức, Hà Nội",Hà Nội,Hoài Đức,Có sổ.,Đông - Bắc,6.6,,m,39.0,m,Đông - Nam,
16217,"Shophouse, nhà phố thương mại",405.0,173.0,m²,5.0,5.0,,"Dự án Sunshine City, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội",Hà Nội,Bắc Từ Liêm,,,7.5,triệu/m²,m,30.0,m,,
16218,"Shophouse, nhà phố thương mại",6.0,57.0,m²,,,,"Hoàng Huy Grand Tower, Đường Sở Dầu, Phường Sở Dầu, Hồng Bàng, Hải Phòng",Hải Phòng,Hồng Bàng,,,,tỷ,,,,,
16219,"Shophouse, nhà phố thương mại",10.0,87.0,m²,,,,"Dự án Vinhomes Golden Avenue Móng Cái, Phường Hải Hòa, Móng Cái, Quảng Ninh",Quảng Ninh,Móng Cái,Sổ đỏ/ Sổ hồng,,,tỷ,,,,,Đầy đủ
16220,"Shophouse, nhà phố thương mại",158.0,196.0,m²,4.0,4.0,,"Dự án Celesta Avenue, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh",Hồ Chí Minh,Nhà Bè,Hợp đồng mua bán,,7.0,triệu/m²,m,25.0,m,,Hoàn thiện ngoài và thô bên trong
16221,"Shophouse, nhà phố thương mại",187.0,260.0,m²,,,,"Dự án Thảo Điền Green, Đường Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, Hồ Chí Minh",Hồ Chí Minh,Quận 2,Sổ đỏ/ Sổ hồng,,,triệu/m²,,,,,Cơ bản
16222,"Shophouse, nhà phố thương mại",180.0,210.0,m²,,,,"Dự án Lakeview City, Đường Tố Hữu, Phường An Phú, Quận 2, Hồ Chí Minh",Hồ Chí Minh,Quận 2,Sổ đỏ/ Sổ hồng,,10.5,tỷ,m,,,,
16223,"Shophouse, nhà phố thương mại",9.0,57.2,m²,,,,"Dự án The Victoria , Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",Hà Nội,Nam Từ Liêm,Sổ đỏ/ Sổ hồng,,,tỷ,,,,,
16224,"Shophouse, nhà phố thương mại",3.3,80.0,m²,4.0,4.0,,"Sun Casa, Đường Dân Chủ, Phường Hòa Phú, Thủ Dầu Một, Bình Dương",Bình Dương,Thủ Dầu Một,Sổ đỏ/ Sổ hồng,Đông,5.0,tỷ,m,22.0,m,Đông,Cơ bản.
16225,Đất nền dự án,,600.0,m²,,,,"Euro Village, Đường Ngô Quyền, Phường An Hải Nam, Sơn Trà, Đà Nẵng",Đà Nẵng,Sơn Trà,Sổ đỏ/ Sổ hồng,Đông,24.0,,m,7.5,m,,
16226,Đất nền dự án,9.8,122.0,m²,,,,"Dự án Hưng Phú 1, Đường Liên Phường, Phường Phước Long B, Quận 9, Hồ Chí Minh",Hồ Chí Minh,Quận 9,,,6.0,tỷ,m,15.0,m,,
16227,Đất nền dự án,58.0,150.0,m²,,,,"Dự án Khang An, Phường Phú Hữu, Quận 9, Hồ Chí Minh",Hồ Chí Minh,Quận 9,,,6.0,triệu/m²,m,,,,
16228,Đất nền dự án,79.0,160.0,m²,,,,"Dự án River Town Trí Kiệt, Đường Đỗ Xuân Hợp, Phường Phước Long B, Quận 9, Hồ Chí Minh",Hồ Chí Minh,Quận 9,,,8.0,triệu/m²,m,14.0,m,,
16229,Đất nền dự án,1.9,125.0,m²,,,,"Khu tái định cư Lộc An - Bình Sơn, Lộc An, Long Thành, Đồng Nai",Đồng Nai,Long Thành,Sổ đỏ/ Sổ hồng,,,tỷ,,,,,
16230,Đất nền dự án,2.0,80.0,m²,,,,"Dự án Saigon Riverpark, Đường Quốc Lộ 50, Thị trấn Cần Giuộc, Cần Giuộc, Long An",Long An,Cần Giuộc,Sổ đỏ/ Sổ hồng,,,tỷ,,,,,
16231,Đất nền dự án,2.35,100.0,m²,,,,"Dự án Dreamland City, Đường Hương lộ 2, Xã Long Hưng, Biên Hòa, Đồng Nai",Đồng Nai,Biên Hòa,Sổ đỏ/ Sổ hồng.,Bắc,5.0,tỷ,m,12.0,m,,
16232,Đất nền dự án,16.5,317.5,m²,,,,"Dự án Bình Nguyên, Đường Thống Nhất, Phường Bình An, Dĩ An, Bình Dương",Bình Dương,Dĩ An,Sổ đỏ/ Sổ hồng,Bắc,,tỷ,,,,,
16233,Đất nền dự án,7.95,90.0,m²,,,,"Dự án Hưng Phú 1, Đường Liên Phường, Phường Phước Long B, Quận 9, Hồ Chí Minh",Hồ Chí Minh,Quận 9,,,,tỷ,,,,,
16234,Đất nền dự án,9.3,90.0,m²,,,,"KDC Nam Long, Đường Đỗ Xuân Hợp, Phường Phước Long B, Quận 9, Hồ Chí Minh",Hồ Chí Minh,Quận 9,Sổ đỏ/ Sổ hồng,,,tỷ,,,,,
16235,Đất nền dự án,2.7,80.0,m²,,,,"Dự án The 826 EC, Đường Long Hậu, Xã Long Hậu, Cần Giuộc, Long An",Long An,Cần Giuộc,Sổ đỏ/ Sổ hồng,Tây - Bắc,,tỷ,,40.0,m,,
16236,Đất nền dự án,150.0,341.6,m²,,,,"Khu dân cư Sông Giồng, 11, An Phú, Quận 2, Hồ Chí Minh",Hồ Chí Minh,Quận 2,Sổ đỏ/ Sổ hồng,,,triệu/m²,,,,,
16237,Đất nền dự án,2.2,64.0,m²,,,,"Dự án Rose Mall Đức Hòa, Đường ĐT 830, Xã Hựu Thạnh, Đức Hòa, Long An",Long An,Đức Hòa,Sổ đỏ/ Sổ hồng,,4.0,tỷ,m,10.0,m,,
16238,Đất nền dự án,5.2,100.0,m²,,,,"Phú Mỹ An, Đường Nguyễn Quý Anh, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",Đà Nẵng,Ngũ Hành Sơn,,,,tỷ,,7.5,m,,
16239,Đất nền dự án,4.65,90.0,m²,,,,"FPT City Đà Nẵng, Đường Võ Chí Công, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",Đà Nẵng,Ngũ Hành Sơn,Sổ đỏ trao tay,,6.0,tỷ,m,7.5,m,,
16240,Đất nền dự án,18.2,140.0,m²,,,,"Dự án Khu đô thị Saphia, Đường Võ Nguyên Giáp, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",Đà Nẵng,Ngũ Hành Sơn,Sổ đỏ/ Sổ hồng,Đông - Bắc,7.0,tỷ,m,10.5,m,,
